,PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
4562,17468678,Isy1,57905,ISY1 splicing factor homolog,-0.236469317,5.935806645,-0.895590931,0.389188034,0.736414311,-6.114598316
4563,17468702,H1fx,243529,"H1 histone family, member X",-0.710397367,5.418523653,-2.164604517,0.052688219,0.325970976,-4.447505549
4564,17468759,Gm26588,102639841,"predicted gene, 26588",-0.905270228,3.188362965,-2.342535311,0.038469783,0.283789455,-4.155675564
4565,17468765,Abtb1,80283,ankyrin repeat and BTB (POZ) domain containing 1,0.302216857,4.968208565,1.308285273,0.216814376,0.573864098,-5.679320742
4566,17468828,Plxna1,18844,plexin A1,0.322660949,8.364387013,2.033909739,0.066175039,0.357905663,-4.656018305
4567,17468933,Iqsec1,232227,IQ motif and Sec7 domain 1,0.104749817,8.088452179,0.579536676,0.573622434,0.848055855,-6.350902981
4568,17469030,Chchd4,72170,coiled-coil-helix-coiled-coil-helix domain containing 4,-0.143537597,7.112656952,-0.670637751,0.515951191,0.820240623,-6.29229314
4569,17469040,Xpc,22591,"xeroderma pigmentosum, complementation group C",0.212378457,5.339831713,1.106594977,0.291516125,0.652297164,-5.908387286
4570,17469097,Rbsn,78287,"rabenosyn, RAB effector",0.087047831,6.293778309,0.515896018,0.615891052,0.866105399,-6.387068832
4571,17469121,Prickle2,243548,prickle planar cell polarity protein 2,-0.373646197,4.683379457,-1.883056927,0.085730188,0.398721858,-4.889266138
4572,17469136,Adamts9,101401,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9",-0.642730601,8.47516374,-3.547429892,0.004404483,0.089812511,-2.068523193
4573,17469217,Lrig1,16206,leucine-rich repeats and immunoglobulin-like domains 1,-0.302191679,6.485721424,-1.391436875,0.190931684,0.545844274,-5.576688455
4574,17469341,Uba3,22200,ubiquitin-like modifier activating enzyme 3,-0.140793624,9.383602841,-0.958104013,0.358101043,0.70898803,-6.057310794
4575,17469360,Lmod3,320502,leiomodin 3 (fetal),0.879648196,3.68031943,1.233084517,0.242630277,0.600069518,-5.768137058
4576,17469463,Rybp,56353,RING1 and YY1 binding protein,-0.037683803,8.094452227,-0.23066984,0.821702739,0.948057722,-6.498934103
4577,17469473,Shq1,72171,SHQ1 homolog (S. cerevisiae),0.115174224,4.900808798,0.670789507,0.515858039,0.820240623,-6.292188903
4578,17469636,Rad18,58186,RAD18 E3 ubiquitin protein ligase,0.417453856,6.684936441,2.201112103,0.049413306,0.31547686,-4.388322187
4579,17469656,Srgap3,259302,SLIT-ROBO Rho GTPase activating protein 3,0.421743177,3.30547058,0.820838901,0.428748947,0.765668734,-6.178688302
4580,17469739,Rpusd3,101122,RNA pseudouridylate synthase domain containing 3,0.37039074,5.438821218,1.557455413,0.14696666,0.490408017,-5.358925718
4581,17469775,Emc3,66087,ER membrane protein complex subunit 3,-0.255482893,9.536099391,-1.916499333,0.080983097,0.390456509,-4.838310745
4582,17469802,Sec13,110379,"SEC13 homolog, nuclear pore and COPII coat complex component",0.283590997,7.872438222,2.169446806,0.052242277,0.325755748,-4.439677835
4583,17469848,Vgll4,232334,vestigial like family member 4,-0.577809463,6.319225255,-2.618712867,0.023454372,0.219782233,-3.688885906
4584,17469864,Tamm41,68971,TAM41 mitochondrial translocator assembly and maintenance homolog,-0.116954513,4.383010812,-0.4279733,0.676729592,0.893833187,-6.430412631
4585,17470010,Tmcc1,330401,transmembrane and coiled coil domains 1,-0.223124245,4.912139326,-1.023619262,0.32747229,0.683816323,-5.993782975
4586,17470060,Rassf4,213391,Ras association (RalGDS/AF-6) domain family member 4,0.701708006,6.648826705,3.696758678,0.003379789,0.077335255,-1.808412904
4587,17470119,Ret,19713,ret proto-oncogene,-0.326173275,4.011046296,-1.207188857,0.252070621,0.613330756,-5.79780365
4588,17470150,Bms1,213895,"BMS1, ribosome biogenesis factor",0.309449388,6.596708406,1.922434076,0.080166403,0.390122919,-4.829221473
4589,17470196,Ankrd26,232339,ankyrin repeat domain 26,-0.039317316,4.750773942,-0.136221135,0.894047878,0.968819599,-6.517341186
4590,17470417,Ccdc77,67200,coiled-coil domain containing 77,0.671067987,4.444380128,2.247772611,0.0455092,0.304271488,-4.312135691
4591,17470435,Hdhd5,214932,haloacid dehalogenase like hydrolase domain containing 5,0.065698247,6.445577337,0.304977378,0.765938483,0.932724194,-6.477862048
4592,17470457,Bid,12122,BH3 interacting domain death agonist,0.780226825,4.005738506,2.443366258,0.032135472,0.257982021,-3.986926186
4593,17470616,C3ar1,12267,complement component 3a receptor 1,0.822136978,5.829361431,4.220672685,0.001358879,0.050806114,-0.910103777
4594,17470689,Pex5,19305,peroxisomal biogenesis factor 5,-0.309561496,7.189403373,-1.292541029,0.222025774,0.580481691,-5.698237461
4595,17470976,Lag3,16768,lymphocyte-activation gene 3,-0.190570928,3.060305783,-0.537553791,0.601331803,0.858862063,-6.375208299
4596,17470988,Ptms,69202,parathymosin,-0.374236889,6.885905132,-2.31529853,0.040377987,0.285792249,-4.20087078
4597,17471011,Gapdh,14433,glyceraldehyde-3-phosphate dehydrogenase,-0.386894142,3.833279283,-1.709857918,0.11463154,0.441538848,-5.145472104
4598,17471023,Ncapd2,68298,"non-SMC condensin I complex, subunit D2",0.328457583,5.118734459,1.602658174,0.136629687,0.472977848,-5.296888824
4599,17471062,Tapbpl,213233,TAP binding protein-like,0.092090023,5.81088029,0.410789637,0.688924489,0.898560801,-6.437973108
4600,17471107,Plekhg6,213522,"pleckstrin homology domain containing, family G (with RhoGef domain) member 6",0.994636988,3.662703021,2.142328721,0.054786566,0.33042731,-4.4834252
4601,17471140,Ntf3,18205,neurotrophin 3,-0.057215196,5.212881541,-0.200872558,0.844375342,0.955460584,-6.50575788
4602,17471151,Kcna5,16493,"potassium voltage-gated channel, shaker-related subfamily, member 5",0.414499341,6.311761652,1.983759211,0.072161915,0.369918364,-4.734505742
4603,17471222,Ccnd2,12444,cyclin D2,0.903899812,8.814443388,3.729276721,0.003191258,0.075025846,-1.751958878
4604,17471270,9330102E08Rik,330427,RIKEN cDNA 9330102E08 gene,-0.044815529,4.514061839,-0.167481283,0.869957062,0.96012382,-6.512292432
4605,17471278,Tead4,21679,TEA domain family member 4,-0.304294925,5.58098714,-1.419927512,0.182678559,0.539892816,-5.540500662
4606,17471464,Klrb1b,80782,killer cell lectin-like receptor subfamily B member 1B,0.204317886,3.508040486,0.481826442,0.639144315,0.878823434,-6.404783991
4607,17471528,Clec1a,243653,"C-type lectin domain family 1, member a",0.465924012,5.398126628,2.077048944,0.061400079,0.346930699,-4.587804351
4608,17471541,Clec7a,56644,"C-type lectin domain family 7, member a",1.373785166,5.001836956,4.580294153,0.000741056,0.038143199,-0.311031453
4609,17471828,Klra2,16633,"killer cell lectin-like receptor, subfamily A, member 2",0.406208397,2.880206924,1.450231234,0.174232203,0.531741532,-5.501457152
4610,17471840,Magohb,66441,"mago homolog B, exon junction complex core component",-0.55884133,3.630677615,-2.372581314,0.036465665,0.277782326,-4.105620567
4611,17472030,Dusp16,70686,dual specificity phosphatase 16,-0.153164066,7.495905104,-0.74462202,0.471733101,0.793536711,-6.238921017
4612,17472063,Hebp1,15199,heme binding protein 1,0.256658476,5.807292299,1.202520344,0.253803157,0.61576282,-5.803100804
4613,17472108,E330021D16Rik,100502936,RIKEN cDNA E330021D16 gene,-0.295518396,2.255511279,-1.698777852,0.116749301,0.444670018,-5.161390805
4614,17472161,Wbp11,60321,WW domain binding protein 11,0.028830376,7.914134354,0.175697378,0.863646943,0.957921078,-6.51079382
4615,17472192,Mgp,17313,matrix Gla protein,0.012362694,8.685468366,0.059758582,0.953393799,0.983694096,-6.525319028
4616,17472497,Gys2,232493,glycogen synthase 2,-3.366076168,7.132533762,-11.88719589,1.00E-07,0.000120289,8.030530523
4617,17472641,Sox5,20678,SRY (sex determining region Y)-box 5,0.130728521,4.763243118,0.644646425,0.532050837,0.829125231,-6.309824211
4618,17472678,Bcat1,12035,"branched chain aminotransferase 1, cytosolic",0.265745395,3.193061686,1.097128104,0.295460145,0.656274017,-5.918401952
4619,17472725,Kras,16653,Kirsten rat sarcoma viral oncogene homolog,-0.244162596,7.493561631,-1.445890993,0.175421247,0.532188938,-5.507083627
4620,17472760,Bhlhe41,79362,"basic helix-loop-helix family, member e41",0.429954106,6.2910513,1.621079144,0.132603294,0.468223704,-5.271291566
4621,17472777,Itpr2,16439,"inositol 1,4,5-triphosphate receptor 2",0.043343145,9.154969856,0.242551966,0.812707472,0.94605462,-6.495952692
4622,17472903,Pthlh,19227,parathyroid hormone-like peptide,-0.045291857,3.409417331,-0.159300428,0.876249493,0.964727679,-6.513713672
4623,17472927,Ergic2,67456,ERGIC and golgi 2,-0.039723915,6.487163524,-0.287739805,0.778765133,0.935039912,-6.483263876
4624,17472955,Tmtc1,387314,transmembrane and tetratricopeptide repeat containing 1,-0.010152432,5.953800573,-0.052321502,0.95918787,0.9843868,-6.525763114
4625,17473018,Caprin2,232560,caprin family member 2,-0.4224893,5.261791904,-2.388331851,0.035455773,0.274621908,-4.079300935
4626,17473091,Amn1,232566,antagonist of mitotic exit network 1,0.26850922,5.860857011,1.602580853,0.136646811,0.472977848,-5.296995886
4627,17473135,Prkcg,18752,"protein kinase C, gamma",0.543297373,4.849241015,2.469817391,0.030649111,0.250988743,-3.942312577
4628,17473155,Cacng7,81904,"calcium channel, voltage-dependent, gamma subunit 7",1.124546068,7.815479632,5.068993561,0.0003343,0.02474229,0.47493055
4629,17473166,Cacng6,54378,"calcium channel, voltage-dependent, gamma subunit 6",0.624799161,3.921753553,1.27648474,0.22744504,0.585523997,-5.717355264
4630,17473219,Tsen34,66078,tRNA splicing endonuclease subunit 34,0.185248461,4.718554906,0.846973429,0.414623173,0.755169768,-6.156837507
4631,17473248,Ttyh1,57776,tweety family member 1,0.408568767,2.999238162,1.438424226,0.177482925,0.534842664,-5.516736329
4632,17473269,Leng8,232798,leukocyte receptor cluster (LRC) member 8,-0.142681178,7.945954586,-0.653520646,0.526521527,0.826524367,-6.303910629
4633,17473367,Kmt5c,232811,lysine methyltransferase 5C,0.089264232,6.473189542,0.381454605,0.709955441,0.90852312,-6.450184627
4634,17473390,Rpl28,19943,ribosomal protein L28,0.032765824,4.754747587,0.165831913,0.871224962,0.960992392,-6.512584672
4635,17473402,Isoc2a,664994,isochorismatase domain containing 2a,-0.59051094,6.432526828,-1.520037171,0.156031241,0.504463199,-5.409421103
4636,17473410,Zfp628,232816,zinc finger protein 628,0.135202186,6.058433659,0.459250371,0.654780544,0.884101207,-6.415883558
4637,17473417,Nat14,269854,N-acetyltransferase 14,0.284125743,3.97217795,1.012952638,0.332323472,0.688417144,-6.00436447
4638,17473459,Zfp580,68992,zinc finger protein 580,0.294954862,4.851569428,1.064310293,0.309446832,0.665418977,-5.952581172
4639,17473477,U2af2,22185,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,-0.445736775,8.105013017,-2.892173814,0.014312745,0.169076854,-3.215828167
4640,17473603,Zfp28,22690,zinc finger protein 28,1.140494906,4.019783391,2.777463934,0.017611472,0.189344634,-3.415206387
4641,17473631,Olfr1346,258918,olfactory receptor 1346,-0.142273571,1.24386196,-0.630161824,0.541147293,0.834859516,-6.319315176
4642,17473637,Peg3os,100169889,Peg3 opposite strand,0.323636237,5.046180294,0.678619745,0.511065146,0.816805,-6.286781061
4643,17473650,Aurkc,20871,aurora kinase C,-0.30209417,3.025093866,-0.694341164,0.501522405,0.812526856,-6.27574923
4644,17473660,Zfp418,232854,zinc finger protein 418,-0.023671909,5.381544715,-0.056314172,0.956076938,0.9843868,-6.525532025
4645,17473736,Vmn1r80,171238,vomeronasal 1 receptor 80,-0.416844675,1.429259174,-1.002946602,0.33692202,0.693786546,-6.014207016
4646,17473744,Zfp606,67370,zinc finger protein 606,0.392962868,5.028068942,1.753227741,0.106669017,0.430047586,-5.082594581
4647,17473779,Zfp128,243833,zinc finger protein 128,0.393757819,4.961316925,1.765841479,0.10444844,0.424484614,-5.064140838
4648,17473806,Rnf225,381845,ring finger protein 225,0.078900334,2.858739744,0.378279004,0.71224765,0.90858214,-6.451453766
4649,17473817,Zfp446,269870,zinc finger protein 446,-0.054482396,4.161086011,-0.23899487,0.815397461,0.946979422,-6.496860765
4650,17473959,Obox2,246792,oocyte specific homeobox 2,-1.147800823,2.161261142,-1.976304264,0.07309377,0.372616627,-4.746095431
4651,17474105,Zc3h4,330474,zinc finger CCCH-type containing 4,0.247086585,6.690860468,1.362575973,0.199607804,0.555805288,-5.612821575
4652,17474143,Slc1a5,20514,"solute carrier family 1 (neutral amino acid transporter), member 5",0.086035459,10.70763878,0.343239991,0.737731529,0.92062875,-6.464769329
4653,17474248,Ceacam3,384557,carcinoembryonic antigen-related cell adhesion molecule 3,0.206413676,1.877992416,0.817587381,0.430528457,0.767032524,-6.181364549
4654,17474278,Ceacam5,73250,carcinoembryonic antigen-related cell adhesion molecule 5,-0.06153558,1.240537264,-0.212575539,0.835451844,0.952651735,-6.503189264
4655,17474454,Dmpk,13400,dystrophia myotonica-protein kinase,0.581456624,6.436463057,2.965374034,0.012538147,0.157581115,-3.088087062
4656,17474480,Six5,20475,sine oculis-related homeobox 5,0.271429422,6.018208433,1.318598313,0.213455256,0.568846622,-5.666839011
4657,17474529,Gpr4,319197,G protein-coupled receptor 4,-0.200983104,7.53245668,-0.856307969,0.409654453,0.75287506,-6.148887221
4658,17474547,Rtn2,20167,reticulon 2 (Z-band associated protein),1.815039324,6.951045458,1.997668143,0.070452791,0.365367201,-4.712828073
4659,17474558,Ercc1,13870,"excision repair cross-complementing rodent repair deficiency, complementation group 1",-0.219900556,8.089139009,-1.247249271,0.237587231,0.595727357,-5.751708032
4660,17474574,Ppp1r13l,333654,"protein phosphatase 1, regulatory subunit 13 like",0.318634158,5.902665098,1.728036519,0.111231344,0.437266826,-5.119225968
4661,17474621,Ckm,12715,"creatine kinase, muscle",2.358520125,7.633547236,1.282663268,0.225347114,0.584447669,-5.710019553
4662,17474740,Vmn1r113,436135,vomeronasal 1 receptor 113,0.394015368,3.305703988,1.620760762,0.132671989,0.468223704,-5.271735508
4663,17474785,Vmn1r148,81011,vomeronasal 1 receptor 148,-1.327759943,2.914854749,-4.89094062,0.000445068,0.028086115,0.192551441
4664,17474797,Vmn1r157,667551,vomeronasal 1 receptor 157,-0.779791067,1.482658649,-1.119432889,0.286232147,0.648417408,-5.894696784
4665,17474878,Vmn1r183,209824,vomeronasal 1 receptor 183,-0.025126641,1.417221781,-0.097723824,0.92386693,0.977509604,-6.52213468
4666,17474880,Zfp180,210135,zinc finger protein 180,0.028904516,6.821048823,0.127313077,0.900934477,0.972010578,-6.518590286
4667,17474916,Zfp108,54678,zinc finger protein 108,0.559044916,2.100789492,1.67772167,0.120870189,0.448957113,-5.191475496
4668,17474974,Plaur,18793,"plasminogen activator, urokinase receptor",0.294944195,5.253152247,0.74303962,0.472653445,0.794381106,-6.240115644
4669,17475101,Dmrtc2,71241,doublesex and mab-3 related transcription factor like family C2,1.172077899,4.896539681,3.391086456,0.005822897,0.103893645,-2.34202087
4670,17475182,Zfp526,210172,zinc finger protein 526,0.285825774,5.00017265,0.927741829,0.372972251,0.722912592,-6.085547648
4671,17475251,Megf8,269878,multiple EGF-like-domains 8,0.276444097,5.966012599,1.074263693,0.305153038,0.661385561,-5.942303578
4672,17475303,4732471J01Rik,654804,RIKEN cDNA 4732471J01 gene,-0.09021958,5.232430818,-0.332029943,0.745956153,0.924980553,-6.468762185
4673,17475311,Dmac2,66349,distal membrane arm assembly complex 2,-0.044415889,6.508201402,-0.202018383,0.843500627,0.955315605,-6.505512763
4674,17475360,Cyp2b10,13088,"cytochrome P450, family 2, subfamily b, polypeptide 10",-1.045811795,6.422517152,-2.346895649,0.038172484,0.28357378,-4.148424179
4675,17475498,Cyp2f2,13107,"cytochrome P450, family 2, subfamily f, polypeptide 2",-0.239393093,6.475519665,-0.666762807,0.518333083,0.822029033,-6.294947365
4676,17475523,BC024978,414069,cDNA sequence BC024978,0.080704335,6.65673086,0.298910607,0.770444736,0.933682536,-6.479798485
4677,17475536,Mir1191,100316839,microRNA 1191,0.127854515,7.831099952,0.443858909,0.665540954,0.890277185,-6.423156851
4678,17475640,Akt2,11652,thymoma viral proto-oncogene 2,-0.115466438,10.19972573,-0.552635272,0.591298742,0.853971563,-6.366675936
4679,17475695,Gm10046,100043229,predicted gene 10046,0.153051864,2.270508507,0.541077036,0.59898012,0.857217908,-6.373235052
4680,17475704,Zfp626,71163,zinc finger protein 626,-0.058327086,2.465709376,-0.1389655,0.891928079,0.968503683,-6.516939408
4681,17475725,Zfp607a,545938,zinc finger protein 607A,-0.178048639,3.609711165,-0.83383022,0.421687651,0.75890804,-6.167901835
4682,17475777,Fbl,14113,fibrillarin,-0.477415076,6.275882145,-1.429484201,0.179978327,0.53793025,-5.528248686
4683,17475787,Dyrk1b,13549,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b,-0.105826366,7.821407379,-0.507329072,0.621698417,0.869017984,-6.391632146
4684,17475805,Eid2b,434156,EP300 interacting inhibitor of differentiation 2B,0.20176049,6.264379931,1.094806792,0.296433412,0.657218307,-5.920847046
4685,17475809,Rps16,20055,ribosomal protein S16,0.429824786,3.437100044,0.927946788,0.372870423,0.722912592,-6.085359634
4686,17475863,Ifnl3,338374,interferon lambda 3,-0.468829033,4.179866092,-1.031666857,0.32384698,0.679070529,-5.985739032
4687,17475942,Rinl,320435,Ras and Rab interactor-like,0.046003311,5.043563479,0.198847468,0.845921817,0.955882212,-6.506187706
4688,17476119,Ppp1r14a,68458,"protein phosphatase 1, regulatory inhibitor subunit 14A",0.126520734,6.077681297,0.734270452,0.477774055,0.797307019,-6.24669418
4689,17476175,Zfp84,74352,zinc finger protein 84,0.058959243,6.78585633,0.277324872,0.786548634,0.939371459,-6.486377643
4690,17476199,Zfp790,233056,zinc finger protein 790,-0.00105134,5.738416673,-0.004286093,0.996655086,0.99833498,-6.527212027
4691,17476219,Zfp420,233058,zinc finger protein 420,0.027821729,3.07325689,0.094934828,0.926032537,0.97777493,-6.522420789
4692,17476273,Zfp382,233060,zinc finger protein 382,0.290600529,2.471872352,0.989411863,0.343216057,0.699477267,-6.027390993
4693,17476297,Polr2i,69920,polymerase (RNA) II (DNA directed) polypeptide I,0.034220043,5.586964599,0.150353415,0.883141416,0.966513963,-6.515186909
4694,17476349,Syne4,233066,"spectrin repeat containing, nuclear envelope family member 4",0.087973318,2.655404754,0.22305546,0.827481291,0.949889116,-6.500766705
4695,17476364,Tyrobp,22177,TYRO protein tyrosine kinase binding protein,0.900453036,6.132098744,3.881980685,0.002440666,0.067427619,-1.487932809
4696,17476456,Hspb6,243912,"heat shock protein, alpha-crystallin-related, B6",1.160050007,7.103798454,2.597778163,0.024355529,0.224632915,-3.724731802
4697,17476478,Igflr1,101883,IGF-like family receptor 1,-0.289702259,3.575887429,-1.491836914,0.163177701,0.516227082,-5.446947462
4698,17476528,Sbsn,282619,suprabasin,0.338128347,4.296630091,2.135049253,0.055489267,0.331663164,-4.495130838
4699,17476609,Scgb1b3,384585,"secretoglobin, family 1B, member 3",-0.265692022,1.819118491,-0.839468917,0.418647059,0.756828531,-6.163173662
4700,17476705,Gm12781,102639020,predicted gene 12781,-0.094202896,5.854326783,-0.444049083,0.665407515,0.890277185,-6.423068442
4701,17476728,Cebpa,12606,"CCAAT/enhancer binding protein (C/EBP), alpha",-0.051848659,9.252307441,-0.164794397,0.872022712,0.961059063,-6.512767028
4702,17476752,Rhpn2,52428,"rhophilin, Rho GTPase binding protein 2",-0.433465877,3.798927849,-2.089373741,0.060096488,0.344946013,-4.568201767
4703,17476819,Ankrd27,245886,ankyrin repeat domain 27 (VPS9 domain),0.051124069,7.003633398,0.364526901,0.722208105,0.91275006,-6.456830412
4704,17476872,1600014C10Rik,72244,RIKEN cDNA 1600014C10 gene,-0.155232115,5.398896663,-0.920830875,0.376417231,0.725606043,-6.091866393
4705,17476889,Zfp619,70227,zinc finger protein 619,0.427172377,4.393639444,2.227385346,0.047177356,0.309101911,-4.345496677
4706,17476916,Vstm2b,58188,V-set and transmembrane domain containing 2B,-0.013303746,3.847727347,-0.071564234,0.944202161,0.982490951,-6.524493143
4707,17476970,Zfp788,67607,zinc finger protein 788,-0.069772376,4.045271452,-0.20175155,0.843704305,0.955315605,-6.505569968
4708,17476996,Vmn2r-ps54,75835,"vomeronasal 2, receptor, pseudogene 54",-0.185623525,1.669627465,-0.663491801,0.520348765,0.823044534,-6.297176865
4709,17477101,Nkg7,72310,natural killer cell group 7 sequence,1.13157332,4.998347025,2.283310029,0.042735444,0.296854571,-4.253722632
4710,17477127,Vsig10l,75690,V-set and immunoglobulin domain containing 10 like,0.466434572,4.620444799,2.262214237,0.044361822,0.301871873,-4.28843726
4711,17477142,Zfp658,210104,zinc finger protein 658,0.301208288,3.167391934,1.086431159,0.299965373,0.65902736,-5.929634669
4712,17477237,Klk8,259277,kallikrein related-peptidase 8,-0.106396092,4.287138566,-0.392328912,0.702128876,0.905607274,-6.445760449
4713,17477322,Klk1b26,16618,kallikrein 1-related petidase b26,-0.330912268,2.984917642,-0.74210274,0.473198876,0.794629486,-6.240821854
4714,17477362,Klk1b24,16617,kallikrein 1-related peptidase b24,0.371958501,3.858759327,1.200334232,0.254617681,0.615967967,-5.805575875
4715,17477377,Klk1b4,18048,kallikrein 1-related pepidase b4,-0.104784735,1.504971353,-0.32244976,0.753011218,0.927723439,-6.472071502
4716,17477424,Snord88c,100217434,"small nucleolar RNA, C/D box 88C",-0.368694789,2.777535401,-0.753701216,0.466474283,0.791458186,-6.232022343
4717,17477426,Snord88a,100217433,"small nucleolar RNA, C/D box 88A",0.086389165,3.094404513,0.1935314,0.849984669,0.956714308,-6.507295465
4718,17477454,Syt3,20981,synaptotagmin III,0.147884708,4.172066915,0.441552055,0.667160565,0.890277185,-6.424226359
4719,17477540,Vrk3,101568,vaccinia related kinase 3,0.362282599,6.201957004,1.895380862,0.083951832,0.395735664,-4.870540904
4720,17477693,Mir150,387168,microRNA 150,-0.139150163,2.378492276,-0.388520772,0.704865678,0.906796082,-6.447323547
4721,17477734,Tead2,21677,TEA domain family member 2,-0.264554985,4.712853827,-1.054069376,0.313911875,0.669477655,-5.963074368
4722,17477774,Hrc,15464,histidine rich calcium binding protein,1.210279866,3.766559256,1.906952421,0.082312977,0.391941785,-4.852902934
4723,17477811,Gys1,14936,"glycogen synthase 1, muscle",-0.018315714,9.708264204,-0.146919073,0.885789613,0.96707271,-6.515729897
4724,17477897,Bcat2,12036,"branched chain aminotransferase 2, mitochondrial",-0.012498743,8.29672839,-0.051444993,0.959870908,0.984504036,-6.525811572
4725,17477946,Mamstr,74490,MEF2 activating motif and SAP domain containing transcriptional regulator,0.623086664,4.776479933,2.672992127,0.021267986,0.206983079,-3.595659692
4726,17477979,Dbp,13170,D site albumin promoter binding protein,0.335663722,8.616028653,1.277527652,0.227089811,0.585523997,-5.716118864
4727,17478201,Gtf2h1,14884,"general transcription factor II H, polypeptide 1",-0.186438442,7.055755389,-1.042410927,0.319053421,0.675397337,-5.974919068
4728,17478277,Zdhhc13,243983,"zinc finger, DHHC domain containing 13",0.644574348,5.871637448,2.859379527,0.015187257,0.174832272,-3.272939488
4729,17478301,Nav2,78286,neuron navigator 2,0.051421309,5.496514026,0.179091317,0.861043191,0.957277074,-6.51015394
4730,17478352,Htatip2,53415,HIV-1 Tat interactive protein 2,-0.252067566,4.607149842,-1.066174146,0.308639347,0.664616697,-5.950662524
4731,17478362,Prmt3,71974,protein arginine N-methyltransferase 3,-0.224656907,5.199828804,-1.200365025,0.254606194,0.615967967,-5.805541036
4732,17478435,Ano5,233246,anoctamin 5,1.676879114,3.221788116,1.992155839,0.071125583,0.366321196,-4.721427661
4733,17478521,Tubgcp5,233276,"tubulin, gamma complex associated protein 5",0.226983366,6.190485381,1.297800821,0.220273523,0.578423026,-5.6919365
4734,17478587,A230056P14Rik,320845,RIKEN cDNA A230056P14 gene,-0.020652303,3.650925882,-0.064776987,0.949485629,0.983272818,-6.524986088
4735,17478789,Ndn,17984,necdin,0.476878076,6.823802662,1.356653911,0.201428023,0.55806571,-5.620169491
4736,17478819,E030018B13Rik,381994,RIKEN cDNA E030018B13 gene,-0.233476849,2.060370264,-0.724761897,0.483365254,0.801053715,-6.253747321
4737,17478919,Tarsl2,272396,threonyl-tRNA synthetase-like 2,0.311673964,6.724571084,1.240988178,0.23980589,0.598450935,-5.758987428
4738,17478961,Pcsk6,18553,proprotein convertase subtilisin/kexin type 6,-0.410283547,8.433552126,-2.143464139,0.054677724,0.33042731,-4.481597953
4739,17478998,Selenos,109815,selenoprotein S,0.01278775,6.789938971,0.066621121,0.948049819,0.982490951,-6.524857004
4740,17479162,Kansl2,69612,KAT8 regulatory NSL complex subunit 2,0.450059557,5.437890266,2.031620331,0.066437921,0.357905663,-4.659620695
4741,17479172,Rgma,244058,repulsive guidance molecule family member A,-0.143825477,6.62274288,-0.688244061,0.505210504,0.814526765,-6.280055137
4742,17479288,Gm9885,791275,predicted gene 9885,-0.15439829,3.991717336,-0.858565586,0.408458806,0.751368685,-6.146952936
4743,17479303,Aen,68048,apoptosis enhancing nuclease,0.581704734,4.025241234,2.430769257,0.032867745,0.261329086,-4.008124754
4744,17479317,Isg20,57444,interferon-stimulated protein,-0.063532537,6.779141804,-0.38869544,0.704740054,0.906796082,-6.447252177
4745,17479454,Wdr93,626359,WD repeat domain 93,0.183178861,5.138362885,1.091307802,0.297905054,0.657805083,-5.924524753
4746,17479474,Mesp2,17293,mesoderm posterior 2,-0.24038176,2.625411311,-0.839969443,0.418377868,0.756828531,-6.162752604
4747,17479596,Hddc3,68695,HD domain containing 3,-0.448943042,6.919102159,-3.127934634,0.009347295,0.134993041,-2.80349289
4748,17479628,Alpk3,116904,alpha-kinase 3,1.216979898,3.924643341,1.557730696,0.146901702,0.490408017,-5.358551312
4749,17479728,Ramac,67148,RNA guanine-7 methyltransferase activating subunit,-0.030045862,4.287795722,-0.107402963,0.916356341,0.974899071,-6.521077606
4750,17479736,Tm6sf1,107769,transmembrane 6 superfamily member 1,0.279995107,7.141048618,1.095577004,0.296110212,0.656894109,-5.920036224
4751,17479758,Sh3gl3,20408,SH3-domain GRB2-like 3,-0.136133438,3.238789636,-0.472315061,0.645710277,0.881505088,-6.409522636
4752,17479769,Adamtsl3,269959,ADAMTS-like 3,0.215320153,6.210754643,1.206812571,0.252209917,0.613330756,-5.798231188
4753,17479875,Stard5,170460,StAR-related lipid transfer (START) domain containing 5,0.019353574,8.717346344,0.094992589,0.92598768,0.97777493,-6.522414947
4754,17480018,Ctsc,13032,cathepsin C,0.98762196,7.709557195,4.443784261,0.000930999,0.041964966,-0.536503698
4755,17480036,Fzd4,14366,frizzled class receptor 4,-0.173915057,9.838076471,-0.813075093,0.43300603,0.76873823,-6.18506291
4756,17480074,E230029C05Rik,319711,RIKEN cDNA E230029C05 gene,0.561033139,2.237168539,1.605770007,0.135942072,0.472447954,-5.292577378
4757,17480078,Picalm,233489,phosphatidylinositol binding clathrin assembly protein,-0.348528552,11.65072665,-2.812114499,0.016542255,0.183361127,-3.3551003
4758,17480205,Rab30,75985,"RAB30, member RAS oncogene family",0.033633944,6.105930423,0.182120188,0.85872096,0.956944062,-6.509572612
4759,17480233,Fam181b,58238,"family with sequence similarity 181, member B",-0.137721984,5.72741493,-0.619331573,0.548006168,0.836963778,-6.326280469
4760,17480243,Tenm4,23966,teneurin transmembrane protein 4,-0.184261853,5.487142236,-0.85876997,0.40835068,0.751368685,-6.146777604
