,PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
5532,17517888,Stoml1,69106,stomatin-like 1,-0.465882176,4.537091124,-2.44309869,0.032150859,0.19140457,-3.9567465
5533,17518172,Anp32a,11737,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A",-0.531143335,6.752993877,-2.965243428,0.012541108,0.122757391,-3.059998776
5534,17518227,Cln6,76524,"ceroid-lipofuscinosis, neuronal 6",0.30154966,7.7964474,1.56163774,0.14598245,0.407242806,-5.319675001
5535,17518278,Lctl,235435,lactase-like,0.34851042,7.083059673,1.205919728,0.252540679,0.538591735,-5.764863787
5536,17518312,Snord16a,100217453,"small nucleolar RNA, C/D box 16A",0.327135256,6.040387209,1.327066847,0.210728946,0.491564214,-5.622412061
5537,17518331,Tipin,66131,timeless interacting protein,-0.342937012,4.043756339,-0.919001215,0.37733301,0.646132932,-6.058639455
5538,17518500,Parp16,214424,"poly (ADP-ribose) polymerase family, member 16",0.614247858,6.252928142,2.560340042,0.026052665,0.174314425,-3.758523704
5539,17518563,Rasl12,70784,"RAS-like, family 12",0.009135973,6.908024206,0.052373396,0.959147431,0.982997798,-6.490158821
5540,17518573,Mtfmt,69606,mitochondrial methionyl-tRNA formyltransferase,-0.481691756,6.110637024,-2.867041705,0.014978272,0.133472949,-3.230819301
5541,17518818,Vps13c,320528,vacuolar protein sorting 13C,-0.015433038,6.911595217,-0.116409143,0.909375544,0.965416396,-6.484412337
5542,17518933,9530091C08Rik,320440,RIKEN cDNA 9530091C08 gene,-0.461595273,3.704652903,-1.698620232,0.116779678,0.363667132,-5.128431511
5543,17518980,Mir3109,100526560,microRNA 3109,0.39957786,1.827644877,1.05007099,0.3156682,0.593796943,-5.932472448
5544,17519184,Nedd4,17999,"neural precursor cell expressed, developmentally down-regulated 4",-0.217494189,10.89946598,-1.42491069,0.181266336,0.459683453,-5.500220012
5545,17519238,Pygo1,72135,pygopus 1,-0.039753007,5.53159555,-0.163469698,0.873041494,0.951961396,-6.477417015
5546,17519259,Ccpg1,72278,cell cycle progression 1,-0.411277538,8.008760974,-2.758614655,0.018221664,0.146041278,-3.418571052
5547,17519282,Rab27a,11891,"RAB27A, member RAS oncogene family",-0.715147052,4.182005811,-2.063132526,0.062903946,0.266747118,-4.577832867
5548,17519316,Wdr72,546144,WD repeat domain 72,0.549367651,1.679315548,1.784825521,0.101184974,0.338041956,-5.003294302
5549,17519438,Myo5c,208943,myosin VC,0.196254147,6.76919794,1.14797065,0.27475035,0.559486532,-5.829320018
5550,17519481,Gnb5,14697,"guanine nucleotide binding protein (G protein), beta 5",-0.486358989,6.972384968,-3.121410477,0.009457996,0.108209946,-2.78738734
5551,17519498,Bcl2l10,12049,Bcl2-like 10,-0.548896695,2.253797082,-1.711288932,0.114360544,0.361442063,-5.110262496
5552,17519509,Leo1,235497,"Leo1, Paf1/RNA polymerase II complex component",-0.238268719,5.097064157,-1.449206995,0.174512184,0.450366139,-5.468945239
5553,17519533,Lysmd2,70082,"LysM, putative peptidoglycan-binding, domain containing 2",-0.632443048,5.333924378,-2.645336432,0.02235561,0.162044261,-3.613424718
5554,17519538,Bmp5,12160,bone morphogenetic protein 5,-0.722018865,4.839845181,-2.81703651,0.016395709,0.137090546,-3.317537317
5555,17519573,Klhl31,244923,kelch-like 31,0.347796646,5.742833458,0.29013023,0.776982193,0.898708904,-6.447000475
5556,17519579,Gclc,14629,"glutamate-cysteine ligase, catalytic subunit",0.210381571,7.708021958,1.350218149,0.203421714,0.484850836,-5.59405639
5557,17519644,C920006O11Rik,320295,RIKEN cDNA C920006O11 gene,0.174380864,6.159698922,0.861840639,0.406728526,0.67208862,-6.109160448
5558,17519649,Gsta4,14860,"glutathione S-transferase, alpha 4",0.031586852,8.190267842,0.181659005,0.85907446,0.947067191,-6.474085853
5559,17519738,Cd109,235505,CD109 antigen,0.114365487,2.726311363,0.422196118,0.680819011,0.848546771,-6.397534428
5560,17519821,Myo6,17920,myosin VI,0.112054905,6.949258323,0.686105976,0.506507659,0.74142628,-6.246349537
5561,17519910,Ttk,22137,Ttk protein kinase,-0.256294788,2.483680022,-0.797493393,0.441633455,0.695831785,-6.162625835
5562,17519972,Dop1a,320615,DOP1 leucine zipper like protein A,0.177710525,7.170871298,1.468412236,0.169325495,0.443277878,-5.44397059
5563,17520146,Trim43c,666731,tripartite motif-containing 43C,0.420804223,5.664150055,1.225079658,0.245517871,0.530981109,-5.743016303
5564,17520233,Ctsh,13036,cathepsin H,-0.423771507,6.311230001,-1.792614428,0.099872905,0.336369701,-4.991818469
5565,17520254,Adamts7,108153,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7",0.161956702,3.488407851,0.519559678,0.613415824,0.809115042,-6.349718789
5566,17520353,Plscr4,235527,phospholipid scramblase 4,-0.618636639,5.182687697,-3.045116283,0.010855108,0.113769886,-2.920677408
5567,17520364,Plod2,26432,"procollagen lysine, 2-oxoglutarate 5-dioxygenase 2",0.649776514,5.5465215,3.117243117,0.009529399,0.108209946,-2.79467168
5568,17520416,Paqr9,75552,progestin and adipoQ receptor family member IX,-0.986039616,8.047242606,-4.863270718,0.000465494,0.024717736,0.164791099
5569,17520439,Atr,245000,ataxia telangiectasia and Rad3 related,0.005909212,4.559198382,0.027041267,0.978899432,0.991636042,-6.49122905
5570,17520492,Xrn1,24127,5'-3' exoribonuclease 1,0.009936512,6.91277254,0.073164793,0.942956618,0.976680187,-6.488770554
5571,17520537,Gk5,235533,glycerol kinase 5 (putative),0.255808409,5.115315959,0.793941238,0.443615828,0.696665607,-6.165470167
5572,17520560,Tfdp2,211586,transcription factor Dp 2,0.17019292,6.543510012,0.854696928,0.410509115,0.673693442,-6.115275929
5573,17520611,Nmnat3,74080,nicotinamide nucleotide adenylyltransferase 3,0.299686934,4.133592351,1.181201655,0.261834703,0.54846228,-5.792658297
5574,17520624,Rbp1,19659,"retinol binding protein 1, cellular",-0.097813032,3.165264179,-0.365376378,0.721591262,0.873525734,-6.421012701
5575,17520679,Faim,23873,Fas apoptotic inhibitory molecule,-0.574947751,4.629036201,-2.229982603,0.046961638,0.232289621,-4.309800598
5576,17520835,Ky,16716,kyphoscoliosis peptidase,0.347424353,3.561696318,1.154827852,0.272045381,0.557189188,-5.821821832
5577,17520851,Anapc13,69010,anaphase promoting complex subunit 13,-0.403113695,9.002547723,-2.362260848,0.037142414,0.20511632,-4.091886292
5578,17520856,Amotl2,56332,angiomotin-like 2,-0.027901749,5.416050348,-0.130501132,0.898468864,0.962702563,-6.482563569
5579,17520905,Slco2a1,24059,"solute carrier organic anion transporter family, member 2a1",1.288688151,6.461099118,5.192706075,0.000274739,0.018506274,0.682351492
5580,17520922,Rab6b,270192,"RAB6B, member RAS oncogene family",0.334881398,7.041436074,1.935383209,0.078410759,0.298080214,-4.776872181
5581,17520932,Topbp1,235559,topoisomerase (DNA) II binding protein 1,-0.201248403,6.354670186,-1.122386573,0.285026903,0.567497936,-5.85698464
5582,17520983,Nphp3,74025,nephronophthisis 3 (adolescent),0.095311655,3.242233403,0.520952699,0.612475989,0.809115042,-6.348966053
5583,17521014,Acad11,102632,"acyl-Coenzyme A dehydrogenase family, member 11",0.02895943,10.12657796,0.187183601,0.854841965,0.945007851,-6.473004975
5584,17521091,Aste1,66595,asteroid homolog 1,-0.250954721,6.889041215,-1.29288099,0.221912177,0.507351584,-5.663631379
5585,17521143,Wdr82,77305,WD repeat domain containing 82,-0.075922048,8.250823912,-0.453859703,0.658540133,0.836964411,-6.383027955
5586,17521171,Tlr9,81897,toll-like receptor 9,-0.399101949,4.730817322,-2.174768151,0.05175635,0.243165609,-4.399414341
5587,17521178,Poc1a,70235,POC1 centriolar protein A,-0.146920793,4.61595633,-0.982563345,0.346433188,0.617112048,-5.999213413
5588,17521211,Abhd14b,76491,abhydrolase domain containing 14b,-0.314990483,6.47880481,-1.056111908,0.313017501,0.592384356,-5.926322476
5589,17521233,Rrp9,27966,"RRP9, small subunit (SSU) processome component, homolog (yeast)",0.035759146,6.806884139,0.129683141,0.899101386,0.963036057,-6.482676636
5590,17521300,Cish,12700,cytokine inducible SH2-containing protein,-0.892524714,5.329742719,-5.42923004,0.00018994,0.014930691,1.043776712
5591,17521314,6430571L13Rik,235599,RIKEN cDNA 6430571L13 gene,-0.299718081,4.109334476,-1.366900539,0.19828724,0.480541949,-5.573406837
5592,17521428,Hyal1,15586,hyaluronoglucosaminidase 1,0.369409725,8.307315891,2.217665423,0.047993075,0.234489391,-4.329864884
5593,17521652,Nicn1,66257,nicolin 1,-0.149463165,8.686068821,-0.854422657,0.410654737,0.673723905,-6.115509835
5594,17521711,1700102P08Rik,112418,RIKEN cDNA 1700102P08 gene,-0.195526625,3.831482807,-0.428928814,0.676054263,0.84648992,-6.394534723
5595,17521762,Usp19,71472,ubiquitin specific peptidase 19,-0.562306718,7.806738907,-3.009651123,0.011573622,0.117599769,-2.98257302
5596,17521875,Slc25a20,57279,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20",-0.364260222,10.60258264,-2.67143822,0.021327688,0.159227259,-3.568663622
5597,17521887,Prkar2a,19087,"protein kinase, cAMP dependent regulatory, type II alpha",0.092101669,7.170504636,0.440042892,0.668221084,0.842924517,-6.389482563
5598,17521917,Nckipsd,80987,NCK interacting protein with SH3 domain,-0.260984959,5.104648687,-1.000038308,0.338267298,0.611542452,-5.982290113
5599,17521993,Tmem89,69384,transmembrane protein 89,0.243434,2.630916486,1.096859632,0.295572584,0.577050821,-5.884092917
5600,17522013,Col7a1,12836,"collagen, type VII, alpha 1",0.217050415,3.335608715,0.878317109,0.398099265,0.665163069,-6.094886326
5601,17522219,Nme6,54369,NME/NM23 nucleoside diphosphate kinase 6,-0.312794274,5.155917953,-1.335377014,0.208081519,0.488949161,-5.612274364
5602,17522319,Cspg5,29873,chondroitin sulfate proteoglycan 5,0.248822131,2.675511297,0.789739699,0.445968058,0.699149857,-6.168819864
5603,17522439,Myl3,17897,"myosin, light polypeptide 3",0.507640323,2.488246958,1.126112515,0.283512113,0.566325483,-5.852986388
5604,17522504,Als2cl,235633,ALS2 C-terminal like,-0.106670118,5.258285802,-0.387462072,0.705627311,0.864431448,-6.412278255
5605,17522536,Lrrc2,74249,leucine rich repeat containing 2,0.671304922,5.144053974,0.603225203,0.558296207,0.773083031,-6.301133233
5606,17522577,Lrrfip2,71268,leucine rich repeat (in FLII) interacting protein 2,-0.036413328,8.304847727,-0.220901646,0.829117767,0.929945933,-6.465711432
5607,17522634,2310075C17Rik,70194,RIKEN cDNA 2310075C17 gene,0.657029968,2.967015907,1.843916803,0.091609643,0.323820641,-4.915563321
5608,17522651,Clasp2,76499,CLIP associating protein 2,-0.215286824,7.70922503,-1.391721105,0.190847831,0.470356222,-5.542352662
5609,17522779,Cmtm6,67213,CKLF-like MARVEL transmembrane domain containing 6,-0.670804095,8.513259126,-3.582411128,0.004138846,0.071305372,-1.98242739
5610,17522791,Osbpl10,74486,oxysterol binding protein-like 10,-0.100759535,4.805610664,-0.424876127,0.678920609,0.848354747,-6.396345871
5611,17522814,Mir467h,100316675,microRNA 467h,0.170964917,2.575969298,0.459530985,0.654585108,0.835173492,-6.380322935
5612,17522887,Golga4,54214,"golgi autoantigen, golgin subfamily a, 4",-0.245601406,7.141669647,-1.661019557,0.124230399,0.37425188,-5.181890866
5613,17522958,Ctdspl,69274,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like",0.550623223,7.700923124,3.266858544,0.007277496,0.093917473,-2.533037684
5614,17523095,Exog,208194,"endo/exonuclease (5'-3'), endonuclease G-like",-0.262862557,3.533308585,-0.79653203,0.442169399,0.696114901,-6.163396748
5615,17523126,Ttc21a,74052,tetratricopeptide repeat domain 21A,0.471212321,2.324903428,2.548479679,0.026614121,0.176471024,-3.778683762
5616,17523161,Slc25a38,208638,"solute carrier family 25, member 38",-0.902652982,5.915747259,-3.904766067,0.002345427,0.056696909,-1.425584191
5617,17523190,Snora62,104433,"small nucleolar RNA, H/ACA box 62",-0.274329544,5.058357312,-1.262222372,0.232348268,0.517563038,-5.699923305
5618,17523326,Ss18l2,26901,"SS18, nBAF chromatin remodeling complex subunit like 2",-0.011849107,6.486298452,-0.068769659,0.946377248,0.978195104,-6.489102322
5619,17523371,Ackr2,59289,atypical chemokine receptor 2,0.615619211,3.118528082,2.144640233,0.054565199,0.248192994,-4.447943661
5620,17523398,Snrk,20623,SNF related kinase,0.221867216,9.042443083,1.584037339,0.140808309,0.400638735,-5.289080153
5621,17523416,Abhd5,67469,abhydrolase domain containing 5,-0.238004591,9.891563662,-1.676586123,0.121096059,0.37109599,-5.159844363
5622,17523474,Zkscan7,382118,zinc finger with KRAB and SCAN domains 7,-0.729292581,4.548972067,-3.951618485,0.00216149,0.053182062,-1.345361261
5623,17523566,Clec3b,21922,"C-type lectin domain family 3, member b",-0.426445242,4.78823317,-2.024503392,0.067261376,0.276754941,-4.638631233
5624,17523574,Lars2,102436,"leucyl-tRNA synthetase, mitochondrial",-0.485720516,6.239155617,-2.809881409,0.016609172,0.138294423,-3.329928336
5625,17523608,Sacm1l,83493,SAC1 suppressor of actin mutations 1-like (yeast),-0.784664261,7.98506399,-5.481852032,0.000175154,0.014930691,1.123010935
5626,17523673,4930526I15Rik,75135,RIKEN cDNA 4930526I15 gene,-0.669554543,3.599872853,-3.41230047,0.00560587,0.083008555,-2.27885387
5627,17523680,Mir101c,100628572,microRNA 101c,0.954388703,5.445794837,1.613786243,0.13418471,0.391183661,-5.248027441
5628,17523682,4930433N12Rik,114673,RIKEN cDNA 4930433N12 gene,-0.055263561,2.478215475,-0.148669945,0.884439344,0.95694826,-6.479869554
5629,17523736,Dync2h1,110350,dynein cytoplasmic 2 heavy chain 1,-0.0642454,3.168979601,-0.389165847,0.704401774,0.863821288,-6.411583713
5630,17523861,Birc2,11797,baculoviral IAP repeat-containing 2,-0.776270831,3.1968804,-2.596508717,0.024411255,0.169577605,-3.696909014
5631,17523898,Cfap300,234912,cilia and flagella associated protein 300,-0.094117932,4.77918696,-0.332276064,0.74577522,0.885576112,-6.433165241
5632,17524028,Amotl1,75723,angiomotin-like 1,-0.215108773,6.725008408,-1.153762637,0.272464213,0.557292037,-5.822988915
5633,17524206,Scarna9,100216535,small Cajal body-specific RNA 9,0.075509573,4.702280725,0.320307349,0.754592182,0.888658456,-6.437281301
5634,17524211,Deup1,234964,deuterosome assembly protein 1,0.207953003,2.343427185,0.614093027,0.551341246,0.770064716,-6.29432304
5635,17524393,Zfp426,235028,zinc finger protein 426,-0.233348985,5.510875561,-1.031772838,0.323799436,0.600871291,-5.950924454
5636,17524523,Eif3g,53356,"eukaryotic translation initiation factor 3, subunit G",-0.088124464,9.654234986,-0.569766114,0.580009456,0.788389572,-6.321383192
5637,17524535,Dnmt1,13433,DNA methyltransferase (cytosine-5) 1,-0.19126936,6.487037368,-1.262426982,0.232277327,0.517563038,-5.699683244
5638,17524578,S1pr2,14739,sphingosine-1-phosphate receptor 2,-0.739540681,5.381440243,-3.868679823,0.002498103,0.058047012,-1.487510441
5639,17524671,S1pr5,94226,sphingosine-1-phosphate receptor 5,-0.449047559,4.974204591,-2.041544239,0.065305419,0.271478046,-4.611873445
5640,17524677,Kri1,215194,KRI1 homolog,-0.302524252,5.046612303,-1.862206859,0.088817745,0.320111729,-4.888103754
5641,17524698,Cdkn2d,12581,cyclin dependent kinase inhibitor 2D,-0.024645115,4.114766297,-0.138903061,0.891976298,0.959903865,-6.481361189
5642,17524722,Mir199a-1,387194,microRNA 199a-1,0.401105554,2.166180273,1.273581854,0.228436169,0.514627542,-5.686551889
5643,17524724,Tmed1,17083,transmembrane p24 trafficking protein 1,0.246961808,6.585406336,1.396095754,0.189561113,0.469013154,-5.536838737
5644,17524760,Kank2,235041,KN motif and ankyrin repeat domains 2,-0.018554718,5.662179225,-0.105556926,0.917788153,0.968923723,-6.485692579
5645,17524827,Rab3d,19340,"RAB3D, member RAS oncogene family",0.126139357,6.873557579,0.534731674,0.603218914,0.805173329,-6.341417201
5646,17524838,Tmem205,235043,transmembrane protein 205,-0.246915334,6.787835866,-1.870106008,0.087636218,0.318999395,-4.876201173
5647,17524847,Epor,13857,erythropoietin receptor,-0.592202869,3.784573357,-1.997882629,0.070426733,0.283126584,-4.68022805
5648,17524858,Rgl3,71746,ral guanine nucleotide dissociation stimulator-like 3,-0.407932195,8.038585849,-1.454430114,0.173088403,0.448235411,-5.462175017
5649,17524895,Elavl3,15571,ELAV like RNA binding protein 3,-0.519852156,3.530795562,-1.503388967,0.160216913,0.430524604,-5.397923866
5650,17524958,Zfp810,235050,zinc finger protein 810,-0.171496706,3.271085971,-0.705400391,0.494874296,0.734190274,-6.23266553
5651,17524994,Rp9,55934,retinitis pigmentosa 9 (human),0.030446021,6.917248602,0.194857479,0.848970772,0.942218585,-6.471450218
5652,17525090,Glb1l2,244757,"galactosidase, beta 1-like 2",-0.187857756,5.55431006,-0.844179166,0.416118397,0.676408141,-6.124198634
5653,17525163,Acad8,66948,"acyl-Coenzyme A dehydrogenase family, member 8",-0.644351275,7.726265505,-2.669238741,0.021412476,0.15926525,-3.572438829
5654,17525177,Vps26b,69091,VPS26 retromer complex component B,-0.273477911,7.606803258,-1.778628838,0.102239945,0.338821708,-5.012404695
5655,17525186,Jam3,83964,junction adhesion molecule 3,-0.588293083,5.527858277,-2.135011753,0.055492909,0.250418417,-4.4633958
5656,17525329,St3gal4,20443,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4",0.158790742,5.877705347,0.589720999,0.567005517,0.779284706,-6.30943676
5657,17525342,Dcps,69305,"decapping enzyme, scavenger",-0.438910107,5.238349707,-1.409402415,0.185691827,0.464401301,-5.519992671
5658,17525353,Tirap,117149,toll-interleukin 1 receptor (TIR) domain-containing adaptor protein,-0.358792419,6.073806109,-1.382840926,0.193482234,0.474213408,-5.553508211
5659,17525379,Fam118b,109229,"family with sequence similarity 118, member B",-0.259282368,5.360866865,-1.33445946,0.208372478,0.489303958,-5.613395941
5660,17525418,Hyls1,76832,"HYLS1, centriolar and ciliogenesis associated",-0.049170649,4.200599777,-0.177343735,0.862383683,0.948867775,-6.474907739
5661,17525465,Gm5916,546123,predicted gene 5916,-0.213297471,2.81314697,-0.679165938,0.510731811,0.743164371,-6.251186405
5662,17525548,Ei24,13663,etoposide induced 2.4 mRNA,-0.018829634,10.42384921,-0.141380512,0.890063405,0.959699661,-6.480992379
5663,17525561,Pknox2,208076,Pbx/knotted 1 homeobox 2,0.732081491,3.2824544,2.320767775,0.039987643,0.21233474,-4.16069861
5664,17525599,Ccdc15,245902,coiled-coil domain containing 15,-0.189414622,4.933442994,-0.972972005,0.350975394,0.622732634,-6.008395642
5665,17525698,Olfr918,258372,olfactory receptor 918,0.842508472,1.377720101,2.154544375,0.05362626,0.246287821,-4.432019981
5666,17525704,Olfr935,258741,olfactory receptor 935,-0.20588616,1.694259271,-0.772461291,0.455726034,0.706328225,-6.182428011
5667,17525731,Olfr955,258242,olfactory receptor 955,-0.08150458,2.367974457,-0.175455147,0.863832842,0.949345167,-6.475261258
5668,17525740,Olfr958,258327,olfactory receptor 958,0.550850024,1.947469417,1.34946607,0.203655758,0.485068045,-5.594983059
5669,17525782,Olfr975,258825,olfactory receptor 975,-0.370699202,1.569635552,-0.893160412,0.390433491,0.660289928,-6.081826173
5670,17525803,Gramd1b,235283,GRAM domain containing 1B,0.528076116,7.231326568,1.758190036,0.105790408,0.345811105,-5.042329874
5671,17525894,Sorl1,20660,"sortilin-related receptor, LDLR class A repeats-containing",0.048782861,4.979549895,0.163848666,0.872750017,0.951961396,-6.477351174
5672,17525955,Sc5d,235293,sterol-C5-desaturase,-0.587202015,7.948062944,-3.841504218,0.002619844,0.059146528,-1.534221537
5673,17526081,Tmem136,235300,transmembrane protein 136,-0.147698859,3.699898112,-0.496898598,0.628805352,0.820389137,-6.361693885
5674,17526127,Gm10687,100038560,predicted gene 10687,-0.131303728,6.320198169,-0.636944728,0.536876584,0.761252394,-6.279633617
5675,17526160,Nlrx1,270151,NLR family member X1,-0.220078914,4.796636132,-0.907510643,0.38311994,0.652588837,-6.069020123
5676,17526265,Trappc4,60409,trafficking protein particle complex 4,-0.531012924,7.612202873,-3.925405185,0.002262479,0.055136437,-1.390219549
5677,17526315,Phldb1,102693,"pleckstrin homology like domain, family B, member 1",0.399767514,6.078211171,2.589840699,0.024706031,0.170636703,-3.708283198
5678,17526363,Tmem25,71687,transmembrane protein 25,0.124295234,5.151500733,0.51421338,0.61702954,0.811916613,-6.3525899
5679,17526426,Ube4a,140630,ubiquitination factor E4A,-0.203726707,8.392082955,-1.016510349,0.330699585,0.605403362,-5.966110812
5680,17526456,Cd3g,12502,"CD3 antigen, gamma polypeptide",-1.127262841,4.619334264,-2.380382534,0.035962037,0.201676719,-4.061711617
5681,17526464,Cd3e,12501,"CD3 antigen, epsilon polypeptide",-0.126694656,5.480395525,-0.271346941,0.791027235,0.908643087,-6.452572078
5682,17526514,Cep164,214552,centrosomal protein 164,-0.105011998,3.277999326,-0.49016209,0.633416306,0.822528833,-6.365155346
5683,17526550,Rnf214,235315,ring finger protein 214,-0.338722762,6.3033703,-2.081007532,0.060978508,0.262997236,-4.549529689
5684,17526695,Nnmt,18113,nicotinamide N-methyltransferase,-0.538837661,5.958149925,-1.501534722,0.160689025,0.431235443,-5.400382956
5685,17526707,Zbtb16,235320,zinc finger and BTB domain containing 16,0.33002105,8.927771384,1.016605854,0.330656073,0.605403362,-5.966016365
5686,17526809,Plet1os,69631,"placenta expressed transcript 1, opposite strand",-0.173649788,5.00967892,-0.750548698,0.468296068,0.713815135,-6.199296852
5687,17526813,Pts,19286,6-pyruvoyl-tetrahydropterin synthase,-0.641053578,7.252983647,-2.711959682,0.019823671,0.15177894,-3.499005843
5688,17526917,2310030G06Rik,66952,RIKEN cDNA 2310030G06 gene,0.019546766,3.495141844,0.073891519,0.942391137,0.976263153,-6.488713719
5689,17526923,Hspb2,69253,heat shock protein 2,0.636822827,4.214899789,1.722540105,0.112249761,0.357708458,-5.094061318
5690,17527004,Fdx1,14148,ferredoxin 1,-0.240267003,6.296426992,-1.018926856,0.329599925,0.605403362,-5.963718821
5691,17527054,Atm,11920,ataxia telangiectasia mutated,-0.155094996,4.55198448,-0.880042506,0.397202921,0.664953606,-6.093377957
5692,17527139,Cul5,75717,cullin 5,-0.167218222,7.443260886,-1.075690668,0.304541155,0.585602566,-5.906193145
5693,17527173,Elmod1,270162,ELMO/CED-12 domain containing 1,-0.381303935,6.100903322,-1.192162733,0.257680613,0.544133595,-5.780387703
5694,17527323,Chrnb4,108015,"cholinergic receptor, nicotinic, beta polypeptide 4",0.072814817,4.618633585,0.171941222,0.866530544,0.950240554,-6.475909003
5695,17527373,Scaper,244891,S phase cyclin A-associated protein in the ER,0.149207197,6.613185712,0.879082233,0.397701612,0.665030713,-6.09421776
5696,17527453,Odf3l1,382075,outer dense fiber of sperm tails 3-like 1,-0.231427486,5.007221963,-0.843468451,0.416499281,0.676449869,-6.124798068
5697,17527471,2700012I20Rik,72588,RIKEN cDNA 2700012I20 gene,-0.650429435,3.732517859,-2.222340981,0.047599025,0.233515677,-4.322253406
5698,17527474,Man2c1os,76794,"mannosidase, alpha, class 2C, member 1, opposite strand",0.597732666,3.669224625,1.828914869,0.093959171,0.327681925,-4.937980316
5699,17527481,Neil1,72774,nei endonuclease VIII-like 1 (E. coli),0.589695663,5.300678926,2.386940264,0.035543897,0.200940902,-4.050774645
5700,17527511,Ppcdc,66812,phosphopantothenoylcysteine decarboxylase,-0.379457368,4.845439189,-2.19720131,0.049754641,0.238638125,-4.363108065
5701,17527735,Neo1,18007,neogenin,0.40787604,7.822690013,2.237669066,0.046328736,0.231623505,-4.297258854
5702,17527806,Rps11-ps1,621119,"ribosomal protein S11, pseudogene 1",-0.527273461,5.262884743,-1.990327248,0.071350086,0.284026403,-4.691987757
5703,17527996,Coro2b,235431,"coronin, actin binding protein, 2B",0.125900232,6.779317306,0.599173387,0.560901576,0.774793767,-6.303643132
5704,17528229,Hacd3,57874,3-hydroxyacyl-CoA dehydratase 3,-0.548129961,7.459860655,-2.498804299,0.029097147,0.183232561,-3.862867218
5705,17528247,Kbtbd13,74492,kelch repeat and BTB (POZ) domain containing 13,-0.198279537,2.099835614,-0.454914211,0.657803914,0.836892635,-6.382527436
5706,17528274,Plekho2,102595,"pleckstrin homology domain containing, family O member 2",-0.091426527,6.383027271,-0.253788382,0.804226801,0.915386306,-6.457447623
5707,17528319,Snx22,382083,sorting nexin 22,0.472125423,3.310342495,1.781932222,0.10167632,0.338041956,-5.007550205
5708,17528377,Aph1b,208117,"aph1 homolog B, gamma secretase subunit",-0.433427591,5.333392897,-3.041803835,0.010920273,0.113855715,-2.926460475
5709,17528395,Aph1c,68318,"aph1 homolog C, gamma secretase subunit",0.802425785,4.996447265,3.838382563,0.002634216,0.059146528,-1.539591309
5710,17528430,Tpm1,22003,"tropomyosin 1, alpha",-0.025706757,6.502428882,-0.079526039,0.938007947,0.974662647,-6.488254021
5711,17528541,4930502A04Rik,74951,RIKEN cDNA 4930502A04 gene,0.56353376,3.262967311,2.630709101,0.022952852,0.163229359,-3.638469115
5712,17528586,Ccnb2,12442,cyclin B2,0.122730103,4.660075075,0.493251865,0.631299412,0.821720677,-6.36357332
5713,17528597,Rnf111,93836,ring finger 111,0.100745096,8.129786505,0.527610722,0.607994025,0.807263008,-6.345341827
5714,17528673,Myzap,102371,myocardial zonula adherens protein,-0.480162937,5.101828063,-2.394609444,0.035060856,0.199670204,-4.037972328
5715,17528692,Cgnl1,68178,cingulin-like 1,0.238173116,7.281874667,1.081415378,0.302095729,0.583837491,-5.900250864
5716,17528714,Tcf12,21406,transcription factor 12,-0.114189614,8.312805545,-0.720837603,0.485684546,0.729665389,-6.221467674
5717,17528775,Ccpg1os,546143,"cell cycle progression 1, opposite strand",0.130428158,8.704852852,0.729397287,0.480634526,0.72469919,-6.215163602
5718,17528778,Pigb,55981,"phosphatidylinositol glycan anchor biosynthesis, class B",-0.080682655,4.683828224,-0.354663017,0.729385652,0.878743832,-6.42506945
5719,17528836,Mapk6,50772,mitogen-activated protein kinase 6,0.244292382,7.279167252,1.335193052,0.208139826,0.488949161,-5.612499274
5720,17528913,Hcrtr2,387285,hypocretin (orexin) receptor 2,0.119666899,1.798666699,0.356112941,0.728328888,0.877831059,-6.424527319
5721,17528947,Mlip,69642,muscular LMNA-interacting protein,0.674300286,4.518804523,0.572788287,0.57802981,0.786850298,-6.319598777
5722,17528958,5730403I07Rik,70487,RIKEN cDNA 5730403I07 gene,0.640797024,1.71242743,3.753645818,0.003057101,0.063160488,-1.685659395
5723,17529076,Slc17a5,235504,"solute carrier family 17 (anion/sugar transporter), member 5",-0.236582589,7.595966707,-1.358266742,0.200930941,0.483085626,-5.584116319
5724,17529099,Col12a1,12816,"collagen, type XII, alpha 1",0.672032448,6.676306288,1.888941519,0.084876764,0.312807551,-4.847715754
5725,17529185,Filip1,70598,filamin A interacting protein 1,-0.07287022,3.967021459,-0.226283477,0.82503023,0.927602991,-6.464436681
5726,17529218,Htr1b,15551,5-hydroxytryptamine (serotonin) receptor 1B,-0.110799406,2.549934013,-0.402343832,0.694952468,0.859550247,-6.406111659
5727,17529231,Phip,83946,pleckstrin homology domain interacting protein,-0.091784232,5.742710077,-0.684832922,0.507280953,0.741508314,-6.247240176
5728,17529290,Lca5,75782,Leber congenital amaurosis 5 (human),-0.26365415,3.770291584,-1.216972492,0.248470232,0.53332583,-5.752292693
